"Step","baseline-ts - train/loss","baseline-ts - train/loss__MIN","baseline-ts - train/loss__MAX","baseline-ts-lr0.001 - train/loss","baseline-ts-lr0.001 - train/loss__MIN","baseline-ts-lr0.001 - train/loss__MAX","baseline-ts-wo_rope - train/loss","baseline-ts-wo_rope - train/loss__MIN","baseline-ts-wo_rope - train/loss__MAX","baseline-ts-lr0.001-wo_rope - train/loss","baseline-ts-lr0.001-wo_rope - train/loss__MIN","baseline-ts-lr0.001-wo_rope - train/loss__MAX","baseline-ts-lr0.0003 - train/loss","baseline-ts-lr0.0003 - train/loss__MIN","baseline-ts-lr0.0003 - train/loss__MAX","baseline-ts-lr0.0003-wo_rope - train/loss","baseline-ts-lr0.0003-wo_rope - train/loss__MIN","baseline-ts-lr0.0003-wo_rope - train/loss__MAX"
"840","1.9159765243530273","1.9159765243530273","1.9159765243530273","2.1360907554626465","2.1360907554626465","2.1360907554626465","2.0735039710998535","2.0735039710998535","2.0735039710998535","2.3797459602355957","2.3797459602355957","2.3797459602355957","2.580080032348633","2.580080032348633","2.580080032348633","2.9227817058563232","2.9227817058563232","2.9227817058563232"
"850","1.9702391624450684","1.9702391624450684","1.9702391624450684","2.0911903381347656","2.0911903381347656","2.0911903381347656","2.1168289184570312","2.1168289184570312","2.1168289184570312","2.3104283809661865","2.3104283809661865","2.3104283809661865","2.516313314437866","2.516313314437866","2.516313314437866","2.988689422607422","2.988689422607422","2.988689422607422"
"860","1.9400681257247925","1.9400681257247925","1.9400681257247925","2.0946128368377686","2.0946128368377686","2.0946128368377686","2.135110378265381","2.135110378265381","2.135110378265381","2.3263778686523438","2.3263778686523438","2.3263778686523438","2.5189208984375","2.5189208984375","2.5189208984375","2.8670847415924072","2.8670847415924072","2.8670847415924072"
"870","1.9184092283248901","1.9184092283248901","1.9184092283248901","2.0859451293945312","2.0859451293945312","2.0859451293945312","2.1301040649414062","2.1301040649414062","2.1301040649414062","2.3000316619873047","2.3000316619873047","2.3000316619873047","2.559420347213745","2.559420347213745","2.559420347213745","2.889488458633423","2.889488458633423","2.889488458633423"
"880","1.9760627746582031","1.9760627746582031","1.9760627746582031","2.1259918212890625","2.1259918212890625","2.1259918212890625","2.0575201511383057","2.0575201511383057","2.0575201511383057","2.333195209503174","2.333195209503174","2.333195209503174","2.4971542358398438","2.4971542358398438","2.4971542358398438","2.8919267654418945","2.8919267654418945","2.8919267654418945"
"890","1.9599939584732056","1.9599939584732056","1.9599939584732056","2.0432446002960205","2.0432446002960205","2.0432446002960205","2.061176300048828","2.061176300048828","2.061176300048828","2.304244041442871","2.304244041442871","2.304244041442871","2.515613079071045","2.515613079071045","2.515613079071045","2.8555946350097656","2.8555946350097656","2.8555946350097656"
"900","1.8855364322662354","1.8855364322662354","1.8855364322662354","2.0745182037353516","2.0745182037353516","2.0745182037353516","2.133366107940674","2.133366107940674","2.133366107940674","2.319444179534912","2.319444179534912","2.319444179534912","2.468142032623291","2.468142032623291","2.468142032623291","2.9480018615722656","2.9480018615722656","2.9480018615722656"
"910","1.9724282026290894","1.9724282026290894","1.9724282026290894","2.0560250282287598","2.0560250282287598","2.0560250282287598","2.035893678665161","2.035893678665161","2.035893678665161","2.2835159301757812","2.2835159301757812","2.2835159301757812","2.4931461811065674","2.4931461811065674","2.4931461811065674","2.7937564849853516","2.7937564849853516","2.7937564849853516"
"920","1.90309476852417","1.90309476852417","1.90309476852417","2.0270187854766846","2.0270187854766846","2.0270187854766846","2.0956287384033203","2.0956287384033203","2.0956287384033203","2.236128807067871","2.236128807067871","2.236128807067871","2.422938346862793","2.422938346862793","2.422938346862793","2.8802390098571777","2.8802390098571777","2.8802390098571777"
"930","1.9726378917694092","1.9726378917694092","1.9726378917694092","2.114447593688965","2.114447593688965","2.114447593688965","2.068955183029175","2.068955183029175","2.068955183029175","2.2927093505859375","2.2927093505859375","2.2927093505859375","2.4654104709625244","2.4654104709625244","2.4654104709625244","2.8126964569091797","2.8126964569091797","2.8126964569091797"
"940","1.9182356595993042","1.9182356595993042","1.9182356595993042","2.0008840560913086","2.0008840560913086","2.0008840560913086","2.009443759918213","2.009443759918213","2.009443759918213","2.242713689804077","2.242713689804077","2.242713689804077","2.5006601810455322","2.5006601810455322","2.5006601810455322","2.881119728088379","2.881119728088379","2.881119728088379"
"950","1.9577393531799316","1.9577393531799316","1.9577393531799316","2.103975296020508","2.103975296020508","2.103975296020508","2.0695199966430664","2.0695199966430664","2.0695199966430664","2.31158447265625","2.31158447265625","2.31158447265625","2.419968605041504","2.419968605041504","2.419968605041504","2.793739080429077","2.793739080429077","2.793739080429077"
"960","1.8738999366760254","1.8738999366760254","1.8738999366760254","2.0338940620422363","2.0338940620422363","2.0338940620422363","2.0022666454315186","2.0022666454315186","2.0022666454315186","2.247413158416748","2.247413158416748","2.247413158416748","2.4579012393951416","2.4579012393951416","2.4579012393951416","2.7375800609588623","2.7375800609588623","2.7375800609588623"
"970","1.9138455390930176","1.9138455390930176","1.9138455390930176","1.9789670705795288","1.9789670705795288","1.9789670705795288","2.047602653503418","2.047602653503418","2.047602653503418","2.2466912269592285","2.2466912269592285","2.2466912269592285","2.4440479278564453","2.4440479278564453","2.4440479278564453","2.8186373710632324","2.8186373710632324","2.8186373710632324"
"980","1.8687515258789062","1.8687515258789062","1.8687515258789062","2.016401529312134","2.016401529312134","2.016401529312134","2.023613452911377","2.023613452911377","2.023613452911377","2.1956944465637207","2.1956944465637207","2.1956944465637207","2.461869239807129","2.461869239807129","2.461869239807129","2.8125264644622803","2.8125264644622803","2.8125264644622803"
"990","1.9865350723266602","1.9865350723266602","1.9865350723266602","2.039918899536133","2.039918899536133","2.039918899536133","2.022437572479248","2.022437572479248","2.022437572479248","2.17010760307312","2.17010760307312","2.17010760307312","2.3848021030426025","2.3848021030426025","2.3848021030426025","2.7503480911254883","2.7503480911254883","2.7503480911254883"
"1000","1.9111229181289673","1.9111229181289673","1.9111229181289673","2.019953489303589","2.019953489303589","2.019953489303589","2.0032148361206055","2.0032148361206055","2.0032148361206055","2.217644453048706","2.217644453048706","2.217644453048706","2.4303579330444336","2.4303579330444336","2.4303579330444336","2.695016860961914","2.695016860961914","2.695016860961914"
"1010","1.9259083271026611","1.9259083271026611","1.9259083271026611","2.0015709400177","2.0015709400177","2.0015709400177","1.967234492301941","1.967234492301941","1.967234492301941","2.1852307319641113","2.1852307319641113","2.1852307319641113","2.426842212677002","2.426842212677002","2.426842212677002","2.7667858600616455","2.7667858600616455","2.7667858600616455"
"1020","1.8875179290771484","1.8875179290771484","1.8875179290771484","2.0030150413513184","2.0030150413513184","2.0030150413513184","1.9972211122512817","1.9972211122512817","1.9972211122512817","2.1850054264068604","2.1850054264068604","2.1850054264068604","2.4110355377197266","2.4110355377197266","2.4110355377197266","2.6884000301361084","2.6884000301361084","2.6884000301361084"
"1030","1.902022361755371","1.902022361755371","1.902022361755371","1.9949498176574707","1.9949498176574707","1.9949498176574707","2.0054802894592285","2.0054802894592285","2.0054802894592285","2.156553268432617","2.156553268432617","2.156553268432617","2.362795114517212","2.362795114517212","2.362795114517212","2.6663169860839844","2.6663169860839844","2.6663169860839844"
"1040","1.890956997871399","1.890956997871399","1.890956997871399","1.9522919654846191","1.9522919654846191","1.9522919654846191","2.0083394050598145","2.0083394050598145","2.0083394050598145","2.134150981903076","2.134150981903076","2.134150981903076","2.3808584213256836","2.3808584213256836","2.3808584213256836","2.6778945922851562","2.6778945922851562","2.6778945922851562"
"1050","1.8274731636047363","1.8274731636047363","1.8274731636047363","2.004276990890503","2.004276990890503","2.004276990890503","2.0140209197998047","2.0140209197998047","2.0140209197998047","2.1679348945617676","2.1679348945617676","2.1679348945617676","2.3333683013916016","2.3333683013916016","2.3333683013916016","2.7499876022338867","2.7499876022338867","2.7499876022338867"
"1060","1.837934970855713","1.837934970855713","1.837934970855713","2.0433812141418457","2.0433812141418457","2.0433812141418457","1.9680100679397583","1.9680100679397583","1.9680100679397583","2.10097074508667","2.10097074508667","2.10097074508667","2.352384090423584","2.352384090423584","2.352384090423584","2.6877899169921875","2.6877899169921875","2.6877899169921875"
"1070","1.8792386054992676","1.8792386054992676","1.8792386054992676","1.9811515808105469","1.9811515808105469","1.9811515808105469","1.9296820163726807","1.9296820163726807","1.9296820163726807","2.159034252166748","2.159034252166748","2.159034252166748","2.4680583477020264","2.4680583477020264","2.4680583477020264","2.660243511199951","2.660243511199951","2.660243511199951"
"1080","1.8479952812194824","1.8479952812194824","1.8479952812194824","1.9617961645126343","1.9617961645126343","1.9617961645126343","1.9140491485595703","1.9140491485595703","1.9140491485595703","2.1720829010009766","2.1720829010009766","2.1720829010009766","2.388367176055908","2.388367176055908","2.388367176055908","2.7090847492218018","2.7090847492218018","2.7090847492218018"
"1090","1.8222248554229736","1.8222248554229736","1.8222248554229736","1.9363754987716675","1.9363754987716675","1.9363754987716675","1.960540533065796","1.960540533065796","1.960540533065796","2.1030478477478027","2.1030478477478027","2.1030478477478027","2.360137462615967","2.360137462615967","2.360137462615967","2.6517419815063477","2.6517419815063477","2.6517419815063477"
"1100","1.8228752613067627","1.8228752613067627","1.8228752613067627","1.9666426181793213","1.9666426181793213","1.9666426181793213","1.9439222812652588","1.9439222812652588","1.9439222812652588","2.178314208984375","2.178314208984375","2.178314208984375","2.3006300926208496","2.3006300926208496","2.3006300926208496","2.617652416229248","2.617652416229248","2.617652416229248"
"1110","1.9316290616989136","1.9316290616989136","1.9316290616989136","2.0030503273010254","2.0030503273010254","2.0030503273010254","1.9952061176300049","1.9952061176300049","1.9952061176300049","2.1084718704223633","2.1084718704223633","2.1084718704223633","2.294395923614502","2.294395923614502","2.294395923614502","2.520693063735962","2.520693063735962","2.520693063735962"
"1120","1.8117966651916504","1.8117966651916504","1.8117966651916504","1.9662561416625977","1.9662561416625977","1.9662561416625977","1.981481909751892","1.981481909751892","1.981481909751892","2.1145248413085938","2.1145248413085938","2.1145248413085938","2.3127338886260986","2.3127338886260986","2.3127338886260986","2.5947561264038086","2.5947561264038086","2.5947561264038086"
"1130","1.82193922996521","1.82193922996521","1.82193922996521","1.9906995296478271","1.9906995296478271","1.9906995296478271","1.9344514608383179","1.9344514608383179","1.9344514608383179","2.102940082550049","2.102940082550049","2.102940082550049","2.3180246353149414","2.3180246353149414","2.3180246353149414","2.5626039505004883","2.5626039505004883","2.5626039505004883"
"1140","1.8415555953979492","1.8415555953979492","1.8415555953979492","1.9650157690048218","1.9650157690048218","1.9650157690048218","1.9955986738204956","1.9955986738204956","1.9955986738204956","2.1361334323883057","2.1361334323883057","2.1361334323883057","2.2736103534698486","2.2736103534698486","2.2736103534698486","2.586862087249756","2.586862087249756","2.586862087249756"
"1150","1.8164122104644775","1.8164122104644775","1.8164122104644775","1.9016062021255493","1.9016062021255493","1.9016062021255493","1.915398359298706","1.915398359298706","1.915398359298706","2.1076784133911133","2.1076784133911133","2.1076784133911133","2.2975382804870605","2.2975382804870605","2.2975382804870605","2.578331232070923","2.578331232070923","2.578331232070923"
"1160","1.8202167749404907","1.8202167749404907","1.8202167749404907","1.920383095741272","1.920383095741272","1.920383095741272","1.9639441967010498","1.9639441967010498","1.9639441967010498","2.1109533309936523","2.1109533309936523","2.1109533309936523","2.2833614349365234","2.2833614349365234","2.2833614349365234","2.581796169281006","2.581796169281006","2.581796169281006"
"1170","1.844390869140625","1.844390869140625","1.844390869140625","1.9161121845245361","1.9161121845245361","1.9161121845245361","1.9677066802978516","1.9677066802978516","1.9677066802978516","2.14613938331604","2.14613938331604","2.14613938331604","2.329810380935669","2.329810380935669","2.329810380935669","2.5358805656433105","2.5358805656433105","2.5358805656433105"
"1180","1.8825809955596924","1.8825809955596924","1.8825809955596924","1.962071418762207","1.962071418762207","1.962071418762207","1.951877474784851","1.951877474784851","1.951877474784851","2.080778121948242","2.080778121948242","2.080778121948242","2.2531471252441406","2.2531471252441406","2.2531471252441406","2.514909505844116","2.514909505844116","2.514909505844116"
