"Step","ts-lr0.01 - train/loss","ts-lr0.01 - train/loss__MIN","ts-lr0.01 - train/loss__MAX","ts-lr0.006 - train/loss","ts-lr0.006 - train/loss__MIN","ts-lr0.006 - train/loss__MAX","ts-lr0.003 - train/loss","ts-lr0.003 - train/loss__MIN","ts-lr0.003 - train/loss__MAX","ts-lr0.001 - train/loss","ts-lr0.001 - train/loss__MIN","ts-lr0.001 - train/loss__MAX","ts-lr0.0003 - train/loss","ts-lr0.0003 - train/loss__MIN","ts-lr0.0003 - train/loss__MAX","ts-lr0.0001 - train/loss","ts-lr0.0001 - train/loss__MIN","ts-lr0.0001 - train/loss__MAX","ts-lr3e-05 - train/loss","ts-lr3e-05 - train/loss__MIN","ts-lr3e-05 - train/loss__MAX","ts-lr0.03 - train/loss","ts-lr0.03 - train/loss__MIN","ts-lr0.03 - train/loss__MAX","ts-lr1e-05 - train/loss","ts-lr1e-05 - train/loss__MIN","ts-lr1e-05 - train/loss__MAX"
"560","1.916467547416687","1.916467547416687","1.916467547416687","1.9140597581863403","1.9140597581863403","1.9140597581863403","1.8776772022247314","1.8776772022247314","1.8776772022247314","2.0820136070251465","2.0820136070251465","2.0820136070251465","2.5713696479797363","2.5713696479797363","2.5713696479797363","3.18646502494812","3.18646502494812","3.18646502494812","4.300322532653809","4.300322532653809","4.300322532653809","3.991574764251709","3.991574764251709","3.991574764251709","6.281394004821777","6.281394004821777","6.281394004821777"
"570","1.8866969347000122","1.8866969347000122","1.8866969347000122","1.9115636348724365","1.9115636348724365","1.9115636348724365","1.9293248653411865","1.9293248653411865","1.9293248653411865","2.0592215061187744","2.0592215061187744","2.0592215061187744","2.565337657928467","2.565337657928467","2.565337657928467","3.173271656036377","3.173271656036377","3.173271656036377","4.231112480163574","4.231112480163574","4.231112480163574","4.179331302642822","4.179331302642822","4.179331302642822","6.221526145935059","6.221526145935059","6.221526145935059"
"580","1.9116843938827515","1.9116843938827515","1.9116843938827515","1.8465666770935059","1.8465666770935059","1.8465666770935059","1.8799372911453247","1.8799372911453247","1.8799372911453247","2.0709152221679688","2.0709152221679688","2.0709152221679688","2.5366880893707275","2.5366880893707275","2.5366880893707275","3.0927324295043945","3.0927324295043945","3.0927324295043945","4.23514986038208","4.23514986038208","4.23514986038208","4.0240349769592285","4.0240349769592285","4.0240349769592285","6.144613742828369","6.144613742828369","6.144613742828369"
"590","1.8569551706314087","1.8569551706314087","1.8569551706314087","1.8634169101715088","1.8634169101715088","1.8634169101715088","1.896101474761963","1.896101474761963","1.896101474761963","2.0102617740631104","2.0102617740631104","2.0102617740631104","2.5053858757019043","2.5053858757019043","2.5053858757019043","3.05576229095459","3.05576229095459","3.05576229095459","4.176821708679199","4.176821708679199","4.176821708679199","4.045725345611572","4.045725345611572","4.045725345611572","6.093721389770508","6.093721389770508","6.093721389770508"
"600","1.836188554763794","1.836188554763794","1.836188554763794","1.8725838661193848","1.8725838661193848","1.8725838661193848","1.880659580230713","1.880659580230713","1.880659580230713","2.0271711349487305","2.0271711349487305","2.0271711349487305","2.5172812938690186","2.5172812938690186","2.5172812938690186","3.0159430503845215","3.0159430503845215","3.0159430503845215","4.057422637939453","4.057422637939453","4.057422637939453","3.9907917976379395","3.9907917976379395","3.9907917976379395","6.039707183837891","6.039707183837891","6.039707183837891"
"610","1.8112986087799072","1.8112986087799072","1.8112986087799072","1.8466719388961792","1.8466719388961792","1.8466719388961792","1.8999444246292114","1.8999444246292114","1.8999444246292114","2.042351722717285","2.042351722717285","2.042351722717285","2.470472812652588","2.470472812652588","2.470472812652588","3.049187660217285","3.049187660217285","3.049187660217285","4.103410720825195","4.103410720825195","4.103410720825195","3.963873863220215","3.963873863220215","3.963873863220215","5.959129333496094","5.959129333496094","5.959129333496094"
"620","1.8501359224319458","1.8501359224319458","1.8501359224319458","1.7986431121826172","1.7986431121826172","1.7986431121826172","1.836946964263916","1.836946964263916","1.836946964263916","2.0018014907836914","2.0018014907836914","2.0018014907836914","2.4577314853668213","2.4577314853668213","2.4577314853668213","2.9950461387634277","2.9950461387634277","2.9950461387634277","4.00289249420166","4.00289249420166","4.00289249420166","4.001694202423096","4.001694202423096","4.001694202423096","5.916538238525391","5.916538238525391","5.916538238525391"
"630","1.8430016040802002","1.8430016040802002","1.8430016040802002","1.8479771614074707","1.8479771614074707","1.8479771614074707","1.8728878498077393","1.8728878498077393","1.8728878498077393","1.9839723110198975","1.9839723110198975","1.9839723110198975","2.46614408493042","2.46614408493042","2.46614408493042","2.993386745452881","2.993386745452881","2.993386745452881","3.973961591720581","3.973961591720581","3.973961591720581","3.925379991531372","3.925379991531372","3.925379991531372","5.859603404998779","5.859603404998779","5.859603404998779"
"640","1.852550745010376","1.852550745010376","1.852550745010376","1.850501537322998","1.850501537322998","1.850501537322998","1.8249707221984863","1.8249707221984863","1.8249707221984863","1.9985198974609375","1.9985198974609375","1.9985198974609375","2.4746041297912598","2.4746041297912598","2.4746041297912598","3.0200557708740234","3.0200557708740234","3.0200557708740234","3.945652961730957","3.945652961730957","3.945652961730957","3.8518738746643066","3.8518738746643066","3.8518738746643066","5.8400702476501465","5.8400702476501465","5.8400702476501465"
"650","1.8386799097061157","1.8386799097061157","1.8386799097061157","1.8480720520019531","1.8480720520019531","1.8480720520019531","1.8617472648620605","1.8617472648620605","1.8617472648620605","1.9826469421386719","1.9826469421386719","1.9826469421386719","2.404897451400757","2.404897451400757","2.404897451400757","2.9488298892974854","2.9488298892974854","2.9488298892974854","3.9519145488739014","3.9519145488739014","3.9519145488739014","3.774566411972046","3.774566411972046","3.774566411972046","5.766348361968994","5.766348361968994","5.766348361968994"
"660","1.802999496459961","1.802999496459961","1.802999496459961","1.7910466194152832","1.7910466194152832","1.7910466194152832","1.841665506362915","1.841665506362915","1.841665506362915","1.9323575496673584","1.9323575496673584","1.9323575496673584","2.4243974685668945","2.4243974685668945","2.4243974685668945","2.946559190750122","2.946559190750122","2.946559190750122","3.9178662300109863","3.9178662300109863","3.9178662300109863","3.833108901977539","3.833108901977539","3.833108901977539","5.712563514709473","5.712563514709473","5.712563514709473"
"670","1.777015209197998","1.777015209197998","1.777015209197998","1.8233528137207031","1.8233528137207031","1.8233528137207031","1.8540055751800537","1.8540055751800537","1.8540055751800537","1.944628119468689","1.944628119468689","1.944628119468689","2.4059176445007324","2.4059176445007324","2.4059176445007324","2.8688290119171143","2.8688290119171143","2.8688290119171143","3.9317617416381836","3.9317617416381836","3.9317617416381836","3.831252098083496","3.831252098083496","3.831252098083496","5.678465843200684","5.678465843200684","5.678465843200684"
"680","1.7965718507766724","1.7965718507766724","1.7965718507766724","1.7842692136764526","1.7842692136764526","1.7842692136764526","1.8089388608932495","1.8089388608932495","1.8089388608932495","1.9224915504455566","1.9224915504455566","1.9224915504455566","2.393770694732666","2.393770694732666","2.393770694732666","2.882474899291992","2.882474899291992","2.882474899291992","3.821117401123047","3.821117401123047","3.821117401123047","3.965848207473755","3.965848207473755","3.965848207473755","5.647627830505371","5.647627830505371","5.647627830505371"
"690","1.7683093547821045","1.7683093547821045","1.7683093547821045","1.76723051071167","1.76723051071167","1.76723051071167","1.841902494430542","1.841902494430542","1.841902494430542","1.9307291507720947","1.9307291507720947","1.9307291507720947","2.382685661315918","2.382685661315918","2.382685661315918","2.8513846397399902","2.8513846397399902","2.8513846397399902","3.855388641357422","3.855388641357422","3.855388641357422","4.0641398429870605","4.0641398429870605","4.0641398429870605","5.602391242980957","5.602391242980957","5.602391242980957"
"700","1.805105209350586","1.805105209350586","1.805105209350586","1.7760720252990723","1.7760720252990723","1.7760720252990723","1.7737537622451782","1.7737537622451782","1.7737537622451782","1.93938410282135","1.93938410282135","1.93938410282135","2.3682332038879395","2.3682332038879395","2.3682332038879395","2.816401958465576","2.816401958465576","2.816401958465576","3.7879812717437744","3.7879812717437744","3.7879812717437744","4.3139801025390625","4.3139801025390625","4.3139801025390625","5.500333786010742","5.500333786010742","5.500333786010742"
"710","1.7717533111572266","1.7717533111572266","1.7717533111572266","1.7959372997283936","1.7959372997283936","1.7959372997283936","1.7966299057006836","1.7966299057006836","1.7966299057006836","1.913870096206665","1.913870096206665","1.913870096206665","2.3002960681915283","2.3002960681915283","2.3002960681915283","2.867232322692871","2.867232322692871","2.867232322692871","3.760836601257324","3.760836601257324","3.760836601257324","4.123429775238037","4.123429775238037","4.123429775238037","5.507862091064453","5.507862091064453","5.507862091064453"
"720","1.8059513568878174","1.8059513568878174","1.8059513568878174","1.8037383556365967","1.8037383556365967","1.8037383556365967","1.7912049293518066","1.7912049293518066","1.7912049293518066","1.908768653869629","1.908768653869629","1.908768653869629","2.3488268852233887","2.3488268852233887","2.3488268852233887","2.8268914222717285","2.8268914222717285","2.8268914222717285","3.6890218257904053","3.6890218257904053","3.6890218257904053","4.011497497558594","4.011497497558594","4.011497497558594","5.474429130554199","5.474429130554199","5.474429130554199"
"730","1.7662041187286377","1.7662041187286377","1.7662041187286377","1.7689473628997803","1.7689473628997803","1.7689473628997803","1.7660372257232666","1.7660372257232666","1.7660372257232666","1.934594988822937","1.934594988822937","1.934594988822937","2.355443239212036","2.355443239212036","2.355443239212036","2.845172643661499","2.845172643661499","2.845172643661499","3.7182557582855225","3.7182557582855225","3.7182557582855225","3.9717955589294434","3.9717955589294434","3.9717955589294434","5.3816728591918945","5.3816728591918945","5.3816728591918945"
"740","1.7546381950378418","1.7546381950378418","1.7546381950378418","1.7514996528625488","1.7514996528625488","1.7514996528625488","1.7899816036224365","1.7899816036224365","1.7899816036224365","1.9063889980316162","1.9063889980316162","1.9063889980316162","2.318697690963745","2.318697690963745","2.318697690963745","2.8603694438934326","2.8603694438934326","2.8603694438934326","3.6921427249908447","3.6921427249908447","3.6921427249908447","3.9499247074127197","3.9499247074127197","3.9499247074127197","5.346319198608398","5.346319198608398","5.346319198608398"
"750","1.7240875959396362","1.7240875959396362","1.7240875959396362","1.7375614643096924","1.7375614643096924","1.7375614643096924","1.7850151062011719","1.7850151062011719","1.7850151062011719","1.9583126306533813","1.9583126306533813","1.9583126306533813","2.2955873012542725","2.2955873012542725","2.2955873012542725","2.814558267593384","2.814558267593384","2.814558267593384","3.6610379219055176","3.6610379219055176","3.6610379219055176","4.008655548095703","4.008655548095703","4.008655548095703","5.336173057556152","5.336173057556152","5.336173057556152"
"760","1.764068841934204","1.764068841934204","1.764068841934204","1.7441480159759521","1.7441480159759521","1.7441480159759521","1.7916699647903442","1.7916699647903442","1.7916699647903442","1.8788859844207764","1.8788859844207764","1.8788859844207764","2.320120096206665","2.320120096206665","2.320120096206665","2.769570827484131","2.769570827484131","2.769570827484131","3.6090283393859863","3.6090283393859863","3.6090283393859863","4.027065277099609","4.027065277099609","4.027065277099609","5.277199745178223","5.277199745178223","5.277199745178223"
"770","1.7659329175949097","1.7659329175949097","1.7659329175949097","1.7092578411102295","1.7092578411102295","1.7092578411102295","1.8083478212356567","1.8083478212356567","1.8083478212356567","1.8845362663269043","1.8845362663269043","1.8845362663269043","2.3180856704711914","2.3180856704711914","2.3180856704711914","2.7932581901550293","2.7932581901550293","2.7932581901550293","3.654099464416504","3.654099464416504","3.654099464416504","3.945746660232544","3.945746660232544","3.945746660232544","5.233288764953613","5.233288764953613","5.233288764953613"
"780","1.7093993425369263","1.7093993425369263","1.7093993425369263","1.776050090789795","1.776050090789795","1.776050090789795","1.7610125541687012","1.7610125541687012","1.7610125541687012","1.8843293190002441","1.8843293190002441","1.8843293190002441","2.2626028060913086","2.2626028060913086","2.2626028060913086","2.835829734802246","2.835829734802246","2.835829734802246","3.6321821212768555","3.6321821212768555","3.6321821212768555","3.8219046592712402","3.8219046592712402","3.8219046592712402","5.224204063415527","5.224204063415527","5.224204063415527"
"790","1.753962755203247","1.753962755203247","1.753962755203247","1.7307569980621338","1.7307569980621338","1.7307569980621338","1.7884578704833984","1.7884578704833984","1.7884578704833984","1.9227386713027954","1.9227386713027954","1.9227386713027954","2.2912917137145996","2.2912917137145996","2.2912917137145996","2.7840754985809326","2.7840754985809326","2.7840754985809326","3.563624858856201","3.563624858856201","3.563624858856201","3.8414642810821533","3.8414642810821533","3.8414642810821533","5.166162490844727","5.166162490844727","5.166162490844727"
