"Step","ts-lr0.01 - train/lr","ts-lr0.01 - train/lr__MIN","ts-lr0.01 - train/lr__MAX","ts-lr0.006 - train/lr","ts-lr0.006 - train/lr__MIN","ts-lr0.006 - train/lr__MAX","ts-lr0.003 - train/lr","ts-lr0.003 - train/lr__MIN","ts-lr0.003 - train/lr__MAX","ts-lr0.001 - train/lr","ts-lr0.001 - train/lr__MIN","ts-lr0.001 - train/lr__MAX","ts-lr0.0003 - train/lr","ts-lr0.0003 - train/lr__MIN","ts-lr0.0003 - train/lr__MAX","ts-lr0.0001 - train/lr","ts-lr0.0001 - train/lr__MIN","ts-lr0.0001 - train/lr__MAX","ts-lr3e-05 - train/lr","ts-lr3e-05 - train/lr__MIN","ts-lr3e-05 - train/lr__MAX","ts-lr0.03 - train/lr","ts-lr0.03 - train/lr__MIN","ts-lr0.03 - train/lr__MAX","ts-lr1e-05 - train/lr","ts-lr1e-05 - train/lr__MIN","ts-lr1e-05 - train/lr__MAX"
"4290","0.0015415814221002265","0.0015415814221002265","0.0015415814221002265","0.0009249488532601359","0.0009249488532601359","0.0009249488532601359","0.00046247442663006796","0.00046247442663006796","0.00046247442663006796","0.00015415814221002264","0.00015415814221002264","0.00015415814221002264","0.00004624744266300679","0.00004624744266300679","0.00004624744266300679","0.000015415814221002267","0.000015415814221002267","0.000015415814221002267","0.000004624744266300679","0.000004624744266300679","0.000004624744266300679","0.0046247442663006795","0.0046247442663006795","0.0046247442663006795","0.0000015415814221002266","0.0000015415814221002266","0.0000015415814221002266"
"4300","0.0015267358321348285","0.0015267358321348285","0.0015267358321348285","0.0009160414992808973","0.0009160414992808973","0.0009160414992808973","0.00045802074964044863","0.00045802074964044863","0.00045802074964044863","0.00015267358321348286","0.00015267358321348286","0.00015267358321348286","0.00004580207496404485","0.00004580207496404485","0.00004580207496404485","0.00001526735832134829","0.00001526735832134829","0.00001526735832134829","0.000004580207496404485","0.000004580207496404485","0.000004580207496404485","0.004580207496404485","0.004580207496404485","0.004580207496404485","0.0000015267358321348287","0.0000015267358321348287","0.0000015267358321348287"
"4310","0.0015120838934595338","0.0015120838934595338","0.0015120838934595338","0.0009072503360757203","0.0009072503360757203","0.0009072503360757203","0.00045362516803786014","0.00045362516803786014","0.00045362516803786014","0.00015120838934595338","0.00015120838934595338","0.00015120838934595338","0.00004536251680378601","0.00004536251680378601","0.00004536251680378601","0.000015120838934595337","0.000015120838934595337","0.000015120838934595337","0.000004536251680378601","0.000004536251680378601","0.000004536251680378601","0.004536251680378601","0.004536251680378601","0.004536251680378601","0.0000015120838934595338","0.0000015120838934595338","0.0000015120838934595338"
"4320","0.0014976263201891614","0.0014976263201891614","0.0014976263201891614","0.0008985757921134967","0.0008985757921134967","0.0008985757921134967","0.00044928789605674837","0.00044928789605674837","0.00044928789605674837","0.0001497626320189161","0.0001497626320189161","0.0001497626320189161","0.00004492878960567483","0.00004492878960567483","0.00004492878960567483","0.000014976263201891612","0.000014976263201891612","0.000014976263201891612","0.000004492878960567484","0.000004492878960567484","0.000004492878960567484","0.004492878960567484","0.004492878960567484","0.004492878960567484","0.0000014976263201891613","0.0000014976263201891613","0.0000014976263201891613"
"4330","0.0014833638169654349","0.0014833638169654349","0.0014833638169654349","0.000890018290179261","0.000890018290179261","0.000890018290179261","0.0004450091450896305","0.0004450091450896305","0.0004450091450896305","0.00014833638169654348","0.00014833638169654348","0.00014833638169654348","0.00004450091450896304","0.00004450091450896304","0.00004450091450896304","0.00001483363816965435","0.00001483363816965435","0.00001483363816965435","0.000004450091450896304","0.000004450091450896304","0.000004450091450896304","0.0044500914508963044","0.0044500914508963044","0.0044500914508963044","0.0000014833638169654351","0.0000014833638169654351","0.0000014833638169654351"
"4340","0.001469297078922642","0.001469297078922642","0.001469297078922642","0.0008815782473535853","0.0008815782473535853","0.0008815782473535853","0.00044078912367679263","0.00044078912367679263","0.00044078912367679263","0.0001469297078922642","0.0001469297078922642","0.0001469297078922642","0.00004407891236767925","0.00004407891236767925","0.00004407891236767925","0.00001469297078922642","0.00001469297078922642","0.00001469297078922642","0.000004407891236767926","0.000004407891236767926","0.000004407891236767926","0.004407891236767926","0.004407891236767926","0.004407891236767926","0.0000014692970789226421","0.0000014692970789226421","0.0000014692970789226421"
"4350","0.0014554267916537494","0.0014554267916537494","0.0014554267916537494","0.0008732560749922496","0.0008732560749922496","0.0008732560749922496","0.0004366280374961248","0.0004366280374961248","0.0004366280374961248","0.00014554267916537495","0.00014554267916537495","0.00014554267916537495","0.000043662803749612476","0.000043662803749612476","0.000043662803749612476","0.000014554267916537495","0.000014554267916537495","0.000014554267916537495","0.000004366280374961248","0.000004366280374961248","0.000004366280374961248","0.004366280374961248","0.004366280374961248","0.004366280374961248","0.0000014554267916537495","0.0000014554267916537495","0.0000014554267916537495"
"4360","0.0014417536311769885","0.0014417536311769885","0.0014417536311769885","0.0008650521787061931","0.0008650521787061931","0.0008650521787061931","0.00043252608935309656","0.00043252608935309656","0.00043252608935309656","0.00014417536311769885","0.00014417536311769885","0.00014417536311769885","0.000043252608935309645","0.000043252608935309645","0.000043252608935309645","0.000014417536311769884","0.000014417536311769884","0.000014417536311769884","0.000004325260893530965","0.000004325260893530965","0.000004325260893530965","0.004325260893530965","0.004325260893530965","0.004325260893530965","0.0000014417536311769885","0.0000014417536311769885","0.0000014417536311769885"
"4370","0.001428278263902913","0.001428278263902913","0.001428278263902913","0.0008569669583417478","0.0008569669583417478","0.0008569669583417478","0.0004284834791708739","0.0004284834791708739","0.0004284834791708739","0.0001428278263902913","0.0001428278263902913","0.0001428278263902913","0.000042848347917087386","0.000042848347917087386","0.000042848347917087386","0.00001428278263902913","0.00001428278263902913","0.00001428278263902913","0.0000042848347917087384","0.0000042848347917087384","0.0000042848347917087384","0.004284834791708739","0.004284834791708739","0.004284834791708739","0.000001428278263902913","0.000001428278263902913","0.000001428278263902913"
"4380","0.0014150013466019116","0.0014150013466019116","0.0014150013466019116","0.0008490008079611469","0.0008490008079611469","0.0008490008079611469","0.00042450040398057346","0.00042450040398057346","0.00042450040398057346","0.00014150013466019114","0.00014150013466019114","0.00014150013466019114","0.00004245004039805734","0.00004245004039805734","0.00004245004039805734","0.000014150013466019115","0.000014150013466019115","0.000014150013466019115","0.000004245004039805734","0.000004245004039805734","0.000004245004039805734","0.004245004039805734","0.004245004039805734","0.004245004039805734","0.0000014150013466019116","0.0000014150013466019116","0.0000014150013466019116"
"4390","0.0014019235263722034","0.0014019235263722034","0.0014019235263722034","0.0008411541158233221","0.0008411541158233221","0.0008411541158233221","0.00042057705791166103","0.00042057705791166103","0.00042057705791166103","0.00014019235263722034","0.00014019235263722034","0.00014019235263722034","0.0000420577057911661","0.0000420577057911661","0.0000420577057911661","0.000014019235263722036","0.000014019235263722036","0.000014019235263722036","0.00000420577057911661","0.00000420577057911661","0.00000420577057911661","0.00420577057911661","0.00420577057911661","0.00420577057911661","0.0000014019235263722035","0.0000014019235263722035","0.0000014019235263722035"
"4400","0.0013890454406082957","0.0013890454406082957","0.0013890454406082957","0.0008334272643649775","0.0008334272643649775","0.0008334272643649775","0.00041671363218248874","0.00041671363218248874","0.00041671363218248874","0.00013890454406082956","0.00013890454406082956","0.00013890454406082956","0.00004167136321824886","0.00004167136321824886","0.00004167136321824886","0.000013890454406082956","0.000013890454406082956","0.000013890454406082956","0.000004167136321824887","0.000004167136321824887","0.000004167136321824887","0.004167136321824887","0.004167136321824887","0.004167136321824887","0.0000013890454406082957","0.0000013890454406082957","0.0000013890454406082957"
"4410","0.0013763677169699217","0.0013763677169699217","0.0013763677169699217","0.0008258206301819531","0.0008258206301819531","0.0008258206301819531","0.00041291031509097653","0.00041291031509097653","0.00041291031509097653","0.00013763677169699218","0.00013763677169699218","0.00013763677169699218","0.000041291031509097647","0.000041291031509097647","0.000041291031509097647","0.000013763677169699218","0.000013763677169699218","0.000013763677169699218","0.000004129103150909765","0.000004129103150909765","0.000004129103150909765","0.004129103150909765","0.004129103150909765","0.004129103150909765","0.0000013763677169699218","0.0000013763677169699218","0.0000013763677169699218"
"4420","0.0013638909733514454","0.0013638909733514454","0.0013638909733514454","0.0008183345840108672","0.0008183345840108672","0.0008183345840108672","0.0004091672920054336","0.0004091672920054336","0.0004091672920054336","0.00013638909733514453","0.00013638909733514453","0.00013638909733514453","0.00004091672920054335","0.00004091672920054335","0.00004091672920054335","0.000013638909733514453","0.000013638909733514453","0.000013638909733514453","0.000004091672920054336","0.000004091672920054336","0.000004091672920054336","0.004091672920054336","0.004091672920054336","0.004091672920054336","0.0000013638909733514454","0.0000013638909733514454","0.0000013638909733514454"
"4430","0.0013516158178517482","0.0013516158178517482","0.0013516158178517482","0.000810969490711049","0.000810969490711049","0.000810969490711049","0.0004054847453555245","0.0004054847453555245","0.0004054847453555245","0.00013516158178517482","0.00013516158178517482","0.00013516158178517482","0.00004054847453555244","0.00004054847453555244","0.00004054847453555244","0.000013516158178517482","0.000013516158178517482","0.000013516158178517482","0.000004054847453555244","0.000004054847453555244","0.000004054847453555244","0.004054847453555244","0.004054847453555244","0.004054847453555244","0.0000013516158178517484","0.0000013516158178517484","0.0000013516158178517484"
"4440","0.0013395428487445915","0.0013395428487445915","0.0013395428487445915","0.0008037257092467549","0.0008037257092467549","0.0008037257092467549","0.00040186285462337745","0.00040186285462337745","0.00040186285462337745","0.00013395428487445913","0.00013395428487445913","0.00013395428487445913","0.00004018628546233774","0.00004018628546233774","0.00004018628546233774","0.000013395428487445915","0.000013395428487445915","0.000013395428487445915","0.000004018628546233774","0.000004018628546233774","0.000004018628546233774","0.004018628546233774","0.004018628546233774","0.004018628546233774","0.0000013395428487445916","0.0000013395428487445916","0.0000013395428487445916"
"4450","0.001327672654449457","0.001327672654449457","0.001327672654449457","0.0007966035926696743","0.0007966035926696743","0.0007966035926696743","0.00039830179633483715","0.00039830179633483715","0.00039830179633483715","0.0001327672654449457","0.0001327672654449457","0.0001327672654449457","0.00003983017963348371","0.00003983017963348371","0.00003983017963348371","0.000013276726544494572","0.000013276726544494572","0.000013276726544494572","0.000003983017963348371","0.000003983017963348371","0.000003983017963348371","0.003983017963348372","0.003983017963348372","0.003983017963348372","0.0000013276726544494572","0.0000013276726544494572","0.0000013276726544494572"
"4460","0.001316005813502869","0.001316005813502869","0.001316005813502869","0.0007896034881017214","0.0007896034881017214","0.0007896034881017214","0.0003948017440508607","0.0003948017440508607","0.0003948017440508607","0.0001316005813502869","0.0001316005813502869","0.0001316005813502869","0.000039480174405086064","0.000039480174405086064","0.000039480174405086064","0.000013160058135028691","0.000013160058135028691","0.000013160058135028691","0.000003948017440508607","0.000003948017440508607","0.000003948017440508607","0.003948017440508607","0.003948017440508607","0.003948017440508607","0.000001316005813502869","0.000001316005813502869","0.000001316005813502869"
"4470","0.0013045428945301953","0.0013045428945301953","0.0013045428945301953","0.0007827257367181172","0.0007827257367181172","0.0007827257367181172","0.0003913628683590586","0.0003913628683590586","0.0003913628683590586","0.00013045428945301953","0.00013045428945301953","0.00013045428945301953","0.00003913628683590586","0.00003913628683590586","0.00003913628683590586","0.000013045428945301953","0.000013045428945301953","0.000013045428945301953","0.000003913628683590585","0.000003913628683590585","0.000003913628683590585","0.003913628683590586","0.003913628683590586","0.003913628683590586","0.0000013045428945301955","0.0000013045428945301955","0.0000013045428945301955"
"4480","0.001293284456217935","0.001293284456217935","0.001293284456217935","0.000775970673730761","0.000775970673730761","0.000775970673730761","0.0003879853368653805","0.0003879853368653805","0.0003879853368653805","0.0001293284456217935","0.0001293284456217935","0.0001293284456217935","0.00003879853368653805","0.00003879853368653805","0.00003879853368653805","0.000012932844562179351","0.000012932844562179351","0.000012932844562179351","0.000003879853368653805","0.000003879853368653805","0.000003879853368653805","0.0038798533686538053","0.0038798533686538053","0.0038798533686538053","0.0000012932844562179351","0.0000012932844562179351","0.0000012932844562179351"
"4490","0.0012822310472864885","0.0012822310472864885","0.0012822310472864885","0.0007693386283718932","0.0007693386283718932","0.0007693386283718932","0.0003846693141859466","0.0003846693141859466","0.0003846693141859466","0.00012822310472864886","0.00012822310472864886","0.00012822310472864886","0.00003846693141859465","0.00003846693141859465","0.00003846693141859465","0.000012822310472864886","0.000012822310472864886","0.000012822310472864886","0.000003846693141859465","0.000003846693141859465","0.000003846693141859465","0.0038466931418594656","0.0038466931418594656","0.0038466931418594656","0.0000012822310472864886","0.0000012822310472864886","0.0000012822310472864886"
"4500","0.0012713832064634126","0.0012713832064634126","0.0012713832064634126","0.0007628299238780477","0.0007628299238780477","0.0007628299238780477","0.00038141496193902383","0.00038141496193902383","0.00038141496193902383","0.00012713832064634127","0.00012713832064634127","0.00012713832064634127","0.00003814149619390237","0.00003814149619390237","0.00003814149619390237","0.000012713832064634127","0.000012713832064634127","0.000012713832064634127","0.0000038141496193902375","0.0000038141496193902375","0.0000038141496193902375","0.0038141496193902376","0.0038141496193902376","0.0038141496193902376","0.0000012713832064634127","0.0000012713832064634127","0.0000012713832064634127"
"4510","0.001260741462457165","0.001260741462457165","0.001260741462457165","0.000756444877474299","0.000756444877474299","0.000756444877474299","0.0003782224387371495","0.0003782224387371495","0.0003782224387371495","0.0001260741462457165","0.0001260741462457165","0.0001260741462457165","0.00003782224387371494","0.00003782224387371494","0.00003782224387371494","0.00001260741462457165","0.00001260741462457165","0.00001260741462457165","0.0000037822243873714947","0.0000037822243873714947","0.0000037822243873714947","0.003782224387371495","0.003782224387371495","0.003782224387371495","0.0000012607414624571652","0.0000012607414624571652","0.0000012607414624571652"
"4520","0.0012503063339313356","0.0012503063339313356","0.0012503063339313356","0.0007501838003588013","0.0007501838003588013","0.0007501838003588013","0.00037509190017940067","0.00037509190017940067","0.00037509190017940067","0.00012503063339313356","0.00012503063339313356","0.00012503063339313356","0.00003750919001794006","0.00003750919001794006","0.00003750919001794006","0.000012503063339313356","0.000012503063339313356","0.000012503063339313356","0.0000037509190017940067","0.0000037509190017940067","0.0000037509190017940067","0.0037509190017940065","0.0037509190017940065","0.0037509190017940065","0.0000012503063339313357","0.0000012503063339313357","0.0000012503063339313357"
"4530","0.001240078329479367","0.001240078329479367","0.001240078329479367","0.0007440469976876202","0.0007440469976876202","0.0007440469976876202","0.0003720234988438101","0.0003720234988438101","0.0003720234988438101","0.00012400783294793668","0.00012400783294793668","0.00012400783294793668","0.000037202349884381","0.000037202349884381","0.000037202349884381","0.000012400783294793668","0.000012400783294793668","0.000012400783294793668","0.0000037202349884381005","0.0000037202349884381005","0.0000037202349884381005","0.0037202349884381002","0.0037202349884381002","0.0037202349884381002","0.000001240078329479367","0.000001240078329479367","0.000001240078329479367"
"4540","0.0012300579475997657","0.0012300579475997657","0.0012300579475997657","0.0007380347685598595","0.0007380347685598595","0.0007380347685598595","0.00036901738427992973","0.00036901738427992973","0.00036901738427992973","0.00012300579475997656","0.00012300579475997656","0.00012300579475997656","0.000036901738427992965","0.000036901738427992965","0.000036901738427992965","0.000012300579475997657","0.000012300579475997657","0.000012300579475997657","0.0000036901738427992967","0.0000036901738427992967","0.0000036901738427992967","0.003690173842799297","0.003690173842799297","0.003690173842799297","0.0000012300579475997657","0.0000012300579475997657","0.0000012300579475997657"
"4550","0.001220245676671809","0.001220245676671809","0.001220245676671809","0.0007321474060030856","0.0007321474060030856","0.0007321474060030856","0.0003660737030015428","0.0003660737030015428","0.0003660737030015428","0.00012202456766718092","0.00012202456766718092","0.00012202456766718092","0.000036607370300154266","0.000036607370300154266","0.000036607370300154266","0.000012202456766718093","0.000012202456766718093","0.000012202456766718093","0.0000036607370300154272","0.0000036607370300154272","0.0000036607370300154272","0.0036607370300154275","0.0036607370300154275","0.0036607370300154275","0.0000012202456766718092","0.0000012202456766718092","0.0000012202456766718092"
"4560","0.001210641994931739","0.001210641994931739","0.001210641994931739","0.0007263851969590434","0.0007263851969590434","0.0007263851969590434","0.0003631925984795217","0.0003631925984795217","0.0003631925984795217","0.0001210641994931739","0.0001210641994931739","0.0001210641994931739","0.00003631925984795216","0.00003631925984795216","0.00003631925984795216","0.000012106419949317388","0.000012106419949317388","0.000012106419949317388","0.0000036319259847952167","0.0000036319259847952167","0.0000036319259847952167","0.0036319259847952166","0.0036319259847952166","0.0036319259847952166","0.000001210641994931739","0.000001210641994931739","0.000001210641994931739"
"4570","0.0012012473704494538","0.0012012473704494538","0.0012012473704494538","0.0007207484222696723","0.0007207484222696723","0.0007207484222696723","0.0003603742111348361","0.0003603742111348361","0.0003603742111348361","0.00012012473704494537","0.00012012473704494537","0.00012012473704494537","0.00003603742111348361","0.00003603742111348361","0.00003603742111348361","0.000012012473704494538","0.000012012473704494538","0.000012012473704494538","0.0000036037421113483612","0.0000036037421113483612","0.0000036037421113483612","0.003603742111348361","0.003603742111348361","0.003603742111348361","0.0000012012473704494538","0.0000012012473704494538","0.0000012012473704494538"
"4580","0.0011920622611056974","0.0011920622611056974","0.0011920622611056974","0.0007152373566634185","0.0007152373566634185","0.0007152373566634185","0.00035761867833170925","0.00035761867833170925","0.00035761867833170925","0.00011920622611056974","0.00011920622611056974","0.00011920622611056974","0.00003576186783317092","0.00003576186783317092","0.00003576186783317092","0.000011920622611056975","0.000011920622611056975","0.000011920622611056975","0.0000035761867833170925","0.0000035761867833170925","0.0000035761867833170925","0.003576186783317092","0.003576186783317092","0.003576186783317092","0.0000011920622611056976","0.0000011920622611056976","0.0000011920622611056976"
"4590","0.0011830871145697413","0.0011830871145697413","0.0011830871145697413","0.0007098522687418448","0.0007098522687418448","0.0007098522687418448","0.0003549261343709224","0.0003549261343709224","0.0003549261343709224","0.00011830871145697412","0.00011830871145697412","0.00011830871145697412","0.00003549261343709223","0.00003549261343709223","0.00003549261343709223","0.000011830871145697413","0.000011830871145697413","0.000011830871145697413","0.0000035492613437092238","0.0000035492613437092238","0.0000035492613437092238","0.0035492613437092236","0.0035492613437092236","0.0035492613437092236","0.0000011830871145697413","0.0000011830871145697413","0.0000011830871145697413"
"4600","0.001174322368277565","0.001174322368277565","0.001174322368277565","0.0007045934209665391","0.0007045934209665391","0.0007045934209665391","0.00035229671048326954","0.00035229671048326954","0.00035229671048326954","0.0001174322368277565","0.0001174322368277565","0.0001174322368277565","0.00003522967104832694","0.00003522967104832694","0.00003522967104832694","0.00001174322368277565","0.00001174322368277565","0.00001174322368277565","0.000003522967104832695","0.000003522967104832695","0.000003522967104832695","0.0035229671048326947","0.0035229671048326947","0.0035229671048326947","0.0000011743223682775652","0.0000011743223682775652","0.0000011743223682775652"
"4610","0.0011657684494105385","0.0011657684494105385","0.0011657684494105385","0.0006994610696463232","0.0006994610696463232","0.0006994610696463232","0.0003497305348231616","0.0003497305348231616","0.0003497305348231616","0.00011657684494105385","0.00011657684494105385","0.00011657684494105385","0.000034973053482316156","0.000034973053482316156","0.000034973053482316156","0.000011657684494105385","0.000011657684494105385","0.000011657684494105385","0.0000034973053482316155","0.0000034973053482316155","0.0000034973053482316155","0.0034973053482316155","0.0034973053482316155","0.0034973053482316155","0.0000011657684494105388","0.0000011657684494105388","0.0000011657684494105388"
"4620","0.0011574257748745986","0.0011574257748745986","0.0011574257748745986","0.0006944554649247592","0.0006944554649247592","0.0006944554649247592","0.0003472277324623796","0.0003472277324623796","0.0003472277324623796","0.00011574257748745987","0.00011574257748745987","0.00011574257748745987","0.00003472277324623796","0.00003472277324623796","0.00003472277324623796","0.000011574257748745988","0.000011574257748745988","0.000011574257748745988","0.000003472277324623796","0.000003472277324623796","0.000003472277324623796","0.003472277324623796","0.003472277324623796","0.003472277324623796","0.0000011574257748745988","0.0000011574257748745988","0.0000011574257748745988"
"4630","0.0011492947512799327","0.0011492947512799327","0.0011492947512799327","0.0006895768507679598","0.0006895768507679598","0.0006895768507679598","0.0003447884253839799","0.0003447884253839799","0.0003447884253839799","0.00011492947512799329","0.00011492947512799329","0.00011492947512799329","0.00003447884253839798","0.00003447884253839798","0.00003447884253839798","0.000011492947512799328","0.000011492947512799328","0.000011492947512799328","0.0000034478842538397984","0.0000034478842538397984","0.0000034478842538397984","0.0034478842538397986","0.0034478842538397986","0.0034478842538397986","0.000001149294751279933","0.000001149294751279933","0.000001149294751279933"
"4640","0.0011413757749211603","0.0011413757749211603","0.0011413757749211603","0.0006848254649526962","0.0006848254649526962","0.0006848254649526962","0.0003424127324763481","0.0003424127324763481","0.0003424127324763481","0.00011413757749211603","0.00011413757749211603","0.00011413757749211603","0.000034241273247634805","0.000034241273247634805","0.000034241273247634805","0.000011413757749211602","0.000011413757749211602","0.000011413757749211602","0.0000034241273247634803","0.0000034241273247634803","0.0000034241273247634803","0.0034241273247634808","0.0034241273247634808","0.0034241273247634808","0.0000011413757749211604","0.0000011413757749211604","0.0000011413757749211604"
"4650","0.001133669231758016","0.001133669231758016","0.001133669231758016","0.0006802015390548095","0.0006802015390548095","0.0006802015390548095","0.00034010076952740477","0.00034010076952740477","0.00034010076952740477","0.00011336692317580159","0.00011336692317580159","0.00011336692317580159","0.00003401007695274047","0.00003401007695274047","0.00003401007695274047","0.00001133669231758016","0.00001133669231758016","0.00001133669231758016","0.0000034010076952740475","0.0000034010076952740475","0.0000034010076952740475","0.0034010076952740477","0.0034010076952740477","0.0034010076952740477","0.000001133669231758016","0.000001133669231758016","0.000001133669231758016"
"4660","0.0011261754973965422","0.0011261754973965422","0.0011261754973965422","0.0006757052984379254","0.0006757052984379254","0.0006757052984379254","0.0003378526492189627","0.0003378526492189627","0.0003378526492189627","0.00011261754973965423","0.00011261754973965423","0.00011261754973965423","0.000033785264921896265","0.000033785264921896265","0.000033785264921896265","0.000011261754973965424","0.000011261754973965424","0.000011261754973965424","0.000003378526492189627","0.000003378526492189627","0.000003378526492189627","0.0033785264921896265","0.0033785264921896265","0.0033785264921896265","0.0000011261754973965424","0.0000011261754973965424","0.0000011261754973965424"
"4670","0.0011188949370707787","0.0011188949370707787","0.0011188949370707787","0.0006713369622424673","0.0006713369622424673","0.0006713369622424673","0.00033566848112123363","0.00033566848112123363","0.00033566848112123363","0.00011188949370707788","0.00011188949370707788","0.00011188949370707788","0.00003356684811212336","0.00003356684811212336","0.00003356684811212336","0.000011188949370707787","0.000011188949370707787","0.000011188949370707787","0.0000033566848112123364","0.0000033566848112123364","0.0000033566848112123364","0.003356684811212336","0.003356684811212336","0.003356684811212336","0.0000011188949370707789","0.0000011188949370707789","0.0000011188949370707789"
"4680","0.0011118279056249653","0.0011118279056249653","0.0011118279056249653","0.0006670967433749792","0.0006670967433749792","0.0006670967433749792","0.0003335483716874896","0.0003335483716874896","0.0003335483716874896","0.00011118279056249654","0.00011118279056249654","0.00011118279056249654","0.000033354837168748956","0.000033354837168748956","0.000033354837168748956","0.000011118279056249655","0.000011118279056249655","0.000011118279056249655","0.000003335483716874896","0.000003335483716874896","0.000003335483716874896","0.003335483716874896","0.003335483716874896","0.003335483716874896","0.0000011118279056249655","0.0000011118279056249655","0.0000011118279056249655"
"4690","0.0011049747474962445","0.0011049747474962445","0.0011049747474962445","0.0006629848484977467","0.0006629848484977467","0.0006629848484977467","0.00033149242424887335","0.00033149242424887335","0.00033149242424887335","0.00011049747474962444","0.00011049747474962444","0.00011049747474962444","0.000033149242424887325","0.000033149242424887325","0.000033149242424887325","0.000011049747474962445","0.000011049747474962445","0.000011049747474962445","0.0000033149242424887332","0.0000033149242424887332","0.0000033149242424887332","0.003314924242488733","0.003314924242488733","0.003314924242488733","0.0000011049747474962446","0.0000011049747474962446","0.0000011049747474962446"
"4700","0.0010983357966978745","0.0010983357966978745","0.0010983357966978745","0.0006590014780187247","0.0006590014780187247","0.0006590014780187247","0.00032950073900936237","0.00032950073900936237","0.00032950073900936237","0.00010983357966978745","0.00010983357966978745","0.00010983357966978745","0.00003295007390093623","0.00003295007390093623","0.00003295007390093623","0.000010983357966978745","0.000010983357966978745","0.000010983357966978745","0.000003295007390093623","0.000003295007390093623","0.000003295007390093623","0.003295007390093623","0.003295007390093623","0.003295007390093623","0.0000010983357966978747","0.0000010983357966978747","0.0000010983357966978747"
"4710","0.0010919113768029518","0.0010919113768029518","0.0010919113768029518","0.0006551468260817711","0.0006551468260817711","0.0006551468260817711","0.00032757341304088557","0.00032757341304088557","0.00032757341304088557","0.00010919113768029518","0.00010919113768029518","0.00010919113768029518","0.000032757341304088546","0.000032757341304088546","0.000032757341304088546","0.000010919113768029518","0.000010919113768029518","0.000010919113768029518","0.0000032757341304088554","0.0000032757341304088554","0.0000032757341304088554","0.0032757341304088554","0.0032757341304088554","0.0032757341304088554","0.000001091911376802952","0.000001091911376802952","0.000001091911376802952"
"4720","0.0010857018009286382","0.0010857018009286382","0.0010857018009286382","0.0006514210805571829","0.0006514210805571829","0.0006514210805571829","0.00032571054027859145","0.00032571054027859145","0.00032571054027859145","0.00010857018009286381","0.00010857018009286381","0.00010857018009286381","0.00003257105402785914","0.00003257105402785914","0.00003257105402785914","0.000010857018009286382","0.000010857018009286382","0.000010857018009286382","0.0000032571054027859145","0.0000032571054027859145","0.0000032571054027859145","0.0032571054027859146","0.0032571054027859146","0.0032571054027859146","0.0000010857018009286382","0.0000010857018009286382","0.0000010857018009286382"
"4730","0.0010797073717209013","0.0010797073717209013","0.0010797073717209013","0.0006478244230325408","0.0006478244230325408","0.0006478244230325408","0.0003239122115162704","0.0003239122115162704","0.0003239122115162704","0.00010797073717209013","0.00010797073717209013","0.00010797073717209013","0.000032391221151627036","0.000032391221151627036","0.000032391221151627036","0.000010797073717209014","0.000010797073717209014","0.000010797073717209014","0.000003239122115162704","0.000003239122115162704","0.000003239122115162704","0.0032391221151627037","0.0032391221151627037","0.0032391221151627037","0.0000010797073717209014","0.0000010797073717209014","0.0000010797073717209014"
"4740","0.0010739283813397638","0.0010739283813397638","0.0010739283813397638","0.0006443570288038584","0.0006443570288038584","0.0006443570288038584","0.0003221785144019292","0.0003221785144019292","0.0003221785144019292","0.0001073928381339764","0.0001073928381339764","0.0001073928381339764","0.000032217851440192914","0.000032217851440192914","0.000032217851440192914","0.000010739283813397639","0.000010739283813397639","0.000010739283813397639","0.0000032217851440192917","0.0000032217851440192917","0.0000032217851440192917","0.0032217851440192917","0.0032217851440192917","0.0032217851440192917","0.0000010739283813397641","0.0000010739283813397641","0.0000010739283813397641"
"4750","0.0010683651114450638","0.0010683651114450638","0.0010683651114450638","0.0006410190668670384","0.0006410190668670384","0.0006410190668670384","0.0003205095334335192","0.0003205095334335192","0.0003205095334335192","0.00010683651114450639","0.00010683651114450639","0.00010683651114450639","0.000032050953343351913","0.000032050953343351913","0.000032050953343351913","0.00001068365111445064","0.00001068365111445064","0.00001068365111445064","0.000003205095334335192","0.000003205095334335192","0.000003205095334335192","0.0032050953343351917","0.0032050953343351917","0.0032050953343351917","0.0000010683651114450641","0.0000010683651114450641","0.0000010683651114450641"
"4760","0.0010630178331827282","0.0010630178331827282","0.0010630178331827282","0.0006378106999096369","0.0006378106999096369","0.0006378106999096369","0.00031890534995481846","0.00031890534995481846","0.00031890534995481846","0.00010630178331827282","0.00010630178331827282","0.00010630178331827282","0.000031890534995481836","0.000031890534995481836","0.000031890534995481836","0.000010630178331827282","0.000010630178331827282","0.000010630178331827282","0.000003189053499548184","0.000003189053499548184","0.000003189053499548184","0.0031890534995481844","0.0031890534995481844","0.0031890534995481844","0.0000010630178331827283","0.0000010630178331827283","0.0000010630178331827283"
